filename,interval_label,start,end,step,stepnumber,f0,jumpkilleffect
021damen-unasp-alv-low-nst-NA-NA-NA-NA-NA,damen,3.021,3.316,0.267,19,0.194242076703813,1
021damen-unasp-alv-low-nst-NA-NA-NA-NA-NA,damen,3.021,3.316,0.281,20,0.185601272254854,1
021dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.81,2.063,0.012,1,-0.0658114145374124,1
021dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.81,2.063,0.024,2,-0.0675912780429799,1
021dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.81,2.063,0.036,3,-0.0784036268379485,1
021dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.81,2.063,0.048,4,-0.0884479700544718,1
021dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.81,2.063,0.06,5,-0.0835906587162626,1
021dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.81,2.063,0.072,6,-0.0729102932616968,1
021dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.81,2.063,0.084,7,-0.0675293212282596,1
021dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.81,2.063,0.096,8,-0.0593604939477537,1
021dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.81,2.063,0.108,9,-0.0399208223462885,1
021dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.81,2.063,0.12,10,-0.0139562899745304,1
021dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.81,2.063,0.132,11,0.0138225726492277,1
021dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.81,2.063,0.144,12,0.0396107728866851,1
021dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.81,2.063,0.156,13,0.0743654235268184,1
021dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.81,2.063,0.168,14,0.108311863752523,1
021dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.81,2.063,0.18,15,0.139920587400193,1
021dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.81,2.063,0.192,16,0.16879642803043,1
021dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.81,2.063,0.204,17,0.196031325430336,1
021dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.81,2.063,0.216,18,0.225527309561609,1
021dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.81,2.063,0.229,19,0.241407848562695,1
021dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.81,2.063,0.241,20,0.253494786580851,1
021dine-unasp-alv-high-nst-mine-nasal-bilab-high-nst,dine,1.992,2.271,0.013,1,-0.20597826391456,1
021dine-unasp-alv-high-nst-mine-nasal-bilab-high-nst,dine,1.992,2.271,0.027,2,-0.207999333363111,1
021dine-unasp-alv-high-nst-mine-nasal-bilab-high-nst,dine,1.992,2.271,0.04,3,-0.193887769417556,1
021dine-unasp-alv-high-nst-mine-nasal-bilab-high-nst,dine,1.992,2.271,0.053,4,-0.170049578240834,1
021dine-unasp-alv-high-nst-mine-nasal-bilab-high-nst,dine,1.992,2.271,0.066,5,-0.154775320838011,1
021dine-unasp-alv-high-nst-mine-nasal-bilab-high-nst,dine,1.992,2.271,0.08,6,-0.139991260651521,1
021dine-unasp-alv-high-nst-mine-nasal-bilab-high-nst,dine,1.992,2.271,0.093,7,-0.118726420229352,1
021dine-unasp-alv-high-nst-mine-nasal-bilab-high-nst,dine,1.992,2.271,0.106,8,-0.0764412743755896,1
021dine-unasp-alv-high-nst-mine-nasal-bilab-high-nst,dine,1.992,2.271,0.12,9,-0.0457460055003849,1
021dine-unasp-alv-high-nst-mine-nasal-bilab-high-nst,dine,1.992,2.271,0.133,10,-0.0147816895013752,1
021dine-unasp-alv-high-nst-mine-nasal-bilab-high-nst,dine,1.992,2.271,0.146,11,0.0146317727220174,1
021dine-unasp-alv-high-nst-mine-nasal-bilab-high-nst,dine,1.992,2.271,0.16,12,0.0314011729728247,1
021dine-unasp-alv-high-nst-mine-nasal-bilab-high-nst,dine,1.992,2.271,0.173,13,0.0580167457603156,1
021dine-unasp-alv-high-nst-mine-nasal-bilab-high-nst,dine,1.992,2.271,0.186,14,0.0861245079566181,1
021dine-unasp-alv-high-nst-mine-nasal-bilab-high-nst,dine,1.992,2.271,0.199,15,0.110946492752475,1
021dine-unasp-alv-high-nst-mine-nasal-bilab-high-nst,dine,1.992,2.271,0.213,16,0.141366448581733,1
021dine-unasp-alv-high-nst-mine-nasal-bilab-high-nst,dine,1.992,2.271,0.226,17,0.145019162438392,1
021dine-unasp-alv-high-nst-mine-nasal-bilab-high-nst,dine,1.992,2.271,0.239,18,0.15353457740361,1
021dine-unasp-alv-high-nst-mine-nasal-bilab-high-nst,dine,1.992,2.271,0.253,19,0.150754796118107,1
021dine-unasp-alv-high-nst-mine-nasal-bilab-high-nst,dine,1.992,2.271,0.266,20,0.154409256088061,1
021due-unasp-alv-high-nst-mOge-nasal-bilab-low-nst,due,2.4,2.732,0.016,1,-0.0975903624022819,1
021due-unasp-alv-high-nst-mOge-nasal-bilab-low-nst,due,2.4,2.732,0.032,2,-0.106934510771224,1
021due-unasp-alv-high-nst-mOge-nasal-bilab-low-nst,due,2.4,2.732,0.047,3,-0.113808276275383,1
021due-unasp-alv-high-nst-mOge-nasal-bilab-low-nst,due,2.4,2.732,0.063,4,-0.118508730175892,1
021due-unasp-alv-high-nst-mOge-nasal-bilab-low-nst,due,2.4,2.732,0.079,5,-0.115351979420803,1
021due-unasp-alv-high-nst-mOge-nasal-bilab-low-nst,due,2.4,2.732,0.095,6,-0.108985427249234,1
021due-unasp-alv-high-nst-mOge-nasal-bilab-low-nst,due,2.4,2.732,0.111,7,-0.0940539715789367,1
021due-unasp-alv-high-nst-mOge-nasal-bilab-low-nst,due,2.4,2.732,0.126,8,-0.0712118715247196,1
021due-unasp-alv-high-nst-mOge-nasal-bilab-low-nst,due,2.4,2.732,0.142,9,-0.0444205917396006,1
021due-unasp-alv-high-nst-mOge-nasal-bilab-low-nst,due,2.4,2.732,0.158,10,-0.0143462953904464,1
021due-unasp-alv-high-nst-mOge-nasal-bilab-low-nst,due,2.4,2.732,0.174,11,0.0142050380018688,1
021due-unasp-alv-high-nst-mOge-nasal-bilab-low-nst,due,2.4,2.732,0.19,12,0.0442981860799133,1
021due-unasp-alv-high-nst-mOge-nasal-bilab-low-nst,due,2.4,2.732,0.206,13,0.0779886293718112,1
021due-unasp-alv-high-nst-mOge-nasal-bilab-low-nst,due,2.4,2.732,0.221,14,0.105723479425753,1
021due-unasp-alv-high-nst-mOge-nasal-bilab-low-nst,due,2.4,2.732,0.237,15,0.136658598927272,1
021due-unasp-alv-high-nst-mOge-nasal-bilab-low-nst,due,2.4,2.732,0.253,16,0.174493033368286,1
021due-unasp-alv-high-nst-mOge-nasal-bilab-low-nst,due,2.4,2.732,0.269,17,0.1880044758453,1
021due-unasp-alv-high-nst-mOge-nasal-bilab-low-nst,due,2.4,2.732,0.285,18,0.175760935766223,1
021due-unasp-alv-high-nst-mOge-nasal-bilab-low-nst,due,2.4,2.732,0.3,19,0.148196900874862,1
021due-unasp-alv-high-nst-mOge-nasal-bilab-low-nst,due,2.4,2.732,0.316,20,0.0937120635985467,1
021forneden-nasal-alv-high-nst-NA-NA-NA-NA-NA,forneden,2.091,2.399,0.015,1,-0.0786015515013383,1
021forneden-nasal-alv-high-nst-NA-NA-NA-NA-NA,forneden,2.091,2.399,0.029,2,-0.0626905405987421,1
021forneden-nasal-alv-high-nst-NA-NA-NA-NA-NA,forneden,2.091,2.399,0.044,3,-0.0688263316689255,1
021forneden-nasal-alv-high-nst-NA-NA-NA-NA-NA,forneden,2.091,2.399,0.059,4,-0.0864089686434691,1
021forneden-nasal-alv-high-nst-NA-NA-NA-NA-NA,forneden,2.091,2.399,0.073,5,-0.0894991977822883,1
021forneden-nasal-alv-high-nst-NA-NA-NA-NA-NA,forneden,2.091,2.399,0.088,6,-0.0924971744319812,1
021forneden-nasal-alv-high-nst-NA-NA-NA-NA-NA,forneden,2.091,2.399,0.103,7,-0.0886407367265957,1
021forneden-nasal-alv-high-nst-NA-NA-NA-NA-NA,forneden,2.091,2.399,0.117,8,-0.0789795544642671,1
021forneden-nasal-alv-high-nst-NA-NA-NA-NA-NA,forneden,2.091,2.399,0.132,9,-0.0442706895312737,1
021forneden-nasal-alv-high-nst-NA-NA-NA-NA-NA,forneden,2.091,2.399,0.146,10,-0.0146286959540389,1
021forneden-nasal-alv-high-nst-NA-NA-NA-NA-NA,forneden,2.091,2.399,0.161,11,0.0144818510651284,1
021forneden-nasal-alv-high-nst-NA-NA-NA-NA-NA,forneden,2.091,2.399,0.176,12,0.0496492334924367,1
021forneden-nasal-alv-high-nst-NA-NA-NA-NA-NA,forneden,2.091,2.399,0.19,13,0.0839761350526276,1
021forneden-nasal-alv-high-nst-NA-NA-NA-NA-NA,forneden,2.091,2.399,0.205,14,0.103364720624888,1
021forneden-nasal-alv-high-nst-NA-NA-NA-NA-NA,forneden,2.091,2.399,0.22,15,0.114918719353472,1
021forneden-nasal-alv-high-nst-NA-NA-NA-NA-NA,forneden,2.091,2.399,0.234,16,0.125013281202996,1
021forneden-nasal-alv-high-nst-NA-NA-NA-NA-NA,forneden,2.091,2.399,0.249,17,0.141844626015347,1
021forneden-nasal-alv-high-nst-NA-NA-NA-NA-NA,forneden,2.091,2.399,0.264,18,0.155238188577213,1
021forneden-nasal-alv-high-nst-NA-NA-NA-NA-NA,forneden,2.091,2.399,0.278,19,0.163120776716636,1
021forneden-nasal-alv-high-nst-NA-NA-NA-NA-NA,forneden,2.091,2.399,0.293,20,0.172252017987368,1
021melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.038,2.342,0.014,1,-0.186254465736605,1
021melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.038,2.342,0.029,2,-0.150117540746824,1
021melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.038,2.342,0.043,3,-0.128144378808749,1
021melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.038,2.342,0.058,4,-0.111684920525127,1
021melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.038,2.342,0.072,5,-0.0989682678850307,1
021melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.038,2.342,0.087,6,-0.0910825507527104,1
021melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.038,2.342,0.101,7,-0.06043909380885,1
021melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.038,2.342,0.116,8,-0.0400362576125552,1
021melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.038,2.342,0.13,9,-0.0236565850837391,1
021melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.038,2.342,0.145,10,-0.00774793536612135,1
021melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.038,2.342,0.159,11,0.00770654756517665,1
021melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.038,2.342,0.174,12,0.0227324126069095,1
021melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.038,2.342,0.188,13,0.0373502143512294,1
021melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.038,2.342,0.202,14,0.0445259601750592,1
021melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.038,2.342,0.217,15,0.085148167552491,1
021melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.038,2.342,0.231,16,0.110347929270807,1
021melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.038,2.342,0.246,17,0.125487695925613,1
021melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.038,2.342,0.26,18,0.128866920656605,1
021melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.038,2.342,0.275,19,0.124889825346184,1
021melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,2.038,2.342,0.289,20,0.112765558285564,1
021mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.752,2.021,0.013,1,-0.178497941391099,1
021mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.752,2.021,0.026,2,-0.167595667321544,1
021mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.752,2.021,0.038,3,-0.153839389919979,1
021mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.752,2.021,0.051,4,-0.133500328457493,1
021mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.752,2.021,0.064,5,-0.133865304867587,1
021mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.752,2.021,0.077,6,-0.121230929889153,1
021mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.752,2.021,0.089,7,-0.104542528296715,1
021mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.752,2.021,0.102,8,-0.071452625255499,1
021mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.752,2.021,0.115,9,-0.0436086167243073,1
021mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.752,2.021,0.128,10,-0.00951503860743803,1
021mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.752,2.021,0.14,11,0.00945269481512234,1
021mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.752,2.021,0.153,12,0.0241033637461319,1
021mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.752,2.021,0.166,13,0.0492983586468728,1
021mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.752,2.021,0.179,14,0.082486232279744,1
021mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.752,2.021,0.192,15,0.118897294515671,1
021mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.752,2.021,0.204,16,0.133707223365093,1
021mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.752,2.021,0.217,17,0.149582829166535,1
021mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.752,2.021,0.23,18,0.157974137597759,1
021mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.752,2.021,0.243,19,0.161586108337722,1
021mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.752,2.021,0.255,20,0.170815647382292,1
021minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.991,3.39,0.019,1,-0.130274921241701,1
021minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.991,3.39,0.038,2,-0.0799733763030757,1
021minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.991,3.39,0.057,3,-0.0405199909329608,1
021minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.991,3.39,0.076,4,0.00121746967671637,1
021minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.991,3.39,0.095,5,0.0454397984092422,1
021minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.991,3.39,0.114,6,0.0405633105353698,1
021minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.991,3.39,0.133,7,0.0274055031283971,1
021minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.991,3.39,0.152,8,0.0313423535152908,1
021minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.991,3.39,0.171,9,0.0497206154425743,1
021minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.991,3.39,0.19,10,0.0402044710851123,1
021minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.991,3.39,0.209,11,0.0188273796620424,1
021minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.991,3.39,0.228,12,0.00736234224879989,1
021minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.991,3.39,0.247,13,-0.00121849794974082,1
021minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.991,3.39,0.266,14,0.00480786435106009,1
021minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.991,3.39,0.285,15,-0.0100863989969631,1
021minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.991,3.39,0.304,16,-0.0239924871464239,1
021minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.991,3.39,0.323,17,-0.0381908479929931,1
021minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.991,3.39,0.342,18,-0.0491146457519956,1
021minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.991,3.39,0.361,19,-0.0521606732438515,1
021minimum-nasal-bilab-high-st-NA-NA-NA-NA-NA,minimum,2.991,3.39,0.38,20,-0.046967185639652,1
021nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.155,2.442,0.014,1,-0.0053886733595438,1
021nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.155,2.442,0.027,2,-0.00583774733668401,1
021nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.155,2.442,0.041,3,-0.0192979955418835,1
021nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.155,2.442,0.055,4,-0.027205858999548,1
021nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.155,2.442,0.068,5,-0.027101271473729,1
021nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.155,2.442,0.082,6,-0.0336729414185869,1
021nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.155,2.442,0.095,7,-0.0425169203966591,1
021nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.155,2.442,0.109,8,-0.0435260718279198,1
021nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.155,2.442,0.123,9,-0.0339637371289984,1
021nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.155,2.442,0.136,10,-0.0179625573777269,1
021nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.155,2.442,0.15,11,0.00536862076603751,1
021nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.155,2.442,0.164,12,0.0284236025794257,1
021nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.155,2.442,0.177,13,0.0553632750553406,1
021nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.155,2.442,0.191,14,0.091772336170905,1
021nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.155,2.442,0.204,15,0.129491723182171,1
021nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.155,2.442,0.218,16,0.152871804477488,1
021nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.155,2.442,0.232,17,0.173962243211729,1
021nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.155,2.442,0.245,18,0.220989403390763,1
021nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.155,2.442,0.259,19,0.245583953384718,1
021nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.155,2.442,0.273,20,0.258457630255682,1
021normen-nasal-alv-low-st-NA-NA-NA-NA-NA,normen,1.899,2.26,0.017,1,-0.245141296739524,1
021normen-nasal-alv-low-st-NA-NA-NA-NA-NA,normen,1.899,2.26,0.034,2,-0.197397354145815,1
021normen-nasal-alv-low-st-NA-NA-NA-NA-NA,normen,1.899,2.26,0.052,3,-0.153955157739503,1
021normen-nasal-alv-low-st-NA-NA-NA-NA-NA,normen,1.899,2.26,0.069,4,-0.118169379447709,1
021normen-nasal-alv-low-st-NA-NA-NA-NA-NA,normen,1.899,2.26,0.086,5,-0.0834187215850672,1
021normen-nasal-alv-low-st-NA-NA-NA-NA-NA,normen,1.899,2.26,0.103,6,-0.0603895436255059,1
021normen-nasal-alv-low-st-NA-NA-NA-NA-NA,normen,1.899,2.26,0.12,7,-0.0213381202589657,1
021normen-nasal-alv-low-st-NA-NA-NA-NA-NA,normen,1.899,2.26,0.138,8,-0.00699660136082688,1
021normen-nasal-alv-low-st-NA-NA-NA-NA-NA,normen,1.899,2.26,0.155,9,0.00696283381730509,1
021normen-nasal-alv-low-st-NA-NA-NA-NA-NA,normen,1.899,2.26,0.172,10,0.0205633765218114,1
021normen-nasal-alv-low-st-NA-NA-NA-NA-NA,normen,1.899,2.26,0.189,11,0.0279269453138415,1
021normen-nasal-alv-low-st-NA-NA-NA-NA-NA,normen,1.899,2.26,0.206,12,0.026847814849445,1
021normen-nasal-alv-low-st-NA-NA-NA-NA-NA,normen,1.899,2.26,0.224,13,0.0348885403895546,1
021normen-nasal-alv-low-st-NA-NA-NA-NA-NA,normen,1.899,2.26,0.241,14,0.0457236928774826,1
021normen-nasal-alv-low-st-NA-NA-NA-NA-NA,normen,1.899,2.26,0.258,15,0.0491699379142587,1
021normen-nasal-alv-low-st-NA-NA-NA-NA-NA,normen,1.899,2.26,0.275,16,0.0451346270849101,1
021normen-nasal-alv-low-st-NA-NA-NA-NA-NA,normen,1.899,2.26,0.292,17,0.0296637474942347,1
021normen-nasal-alv-low-st-NA-NA-NA-NA-NA,normen,1.899,2.26,0.31,18,0.0139305022544233,1
021normen-nasal-alv-low-st-NA-NA-NA-NA-NA,normen,1.899,2.26,0.327,19,-0.00786080168920229,1
021normen-nasal-alv-low-st-NA-NA-NA-NA-NA,normen,1.899,2.26,0.344,20,-0.00992525782632007,1
021panisk-asp-bilab-low-st-NA-NA-NA-NA-NA,panisk,1.68,2.062,0.018,1,-0.0264897362801951,1
021panisk-asp-bilab-low-st-NA-NA-NA-NA-NA,panisk,1.68,2.062,0.036,2,-0.0250760945337157,1
021panisk-asp-bilab-low-st-NA-NA-NA-NA-NA,panisk,1.68,2.062,0.055,3,-0.0481816752182994,1
021panisk-asp-bilab-low-st-NA-NA-NA-NA-NA,panisk,1.68,2.062,0.073,4,-0.0629382335955399,1
021panisk-asp-bilab-low-st-NA-NA-NA-NA-NA,panisk,1.68,2.062,0.091,5,-0.0737174585897706,1
021panisk-asp-bilab-low-st-NA-NA-NA-NA-NA,panisk,1.68,2.062,0.109,6,-0.102946074181548,1
021panisk-asp-bilab-low-st-NA-NA-NA-NA-NA,panisk,1.68,2.062,0.127,7,-0.157832033570599,1
021panisk-asp-bilab-low-st-NA-NA-NA-NA-NA,panisk,1.68,2.062,0.146,8,-0.118780314382443,1
021panisk-asp-bilab-low-st-NA-NA-NA-NA-NA,panisk,1.68,2.062,0.164,9,-0.0688063746466089,1
021panisk-asp-bilab-low-st-NA-NA-NA-NA-NA,panisk,1.68,2.062,0.182,10,-0.0227476958805643,1
021panisk-asp-bilab-low-st-NA-NA-NA-NA-NA,panisk,1.68,2.062,0.2,11,0.0223945820772532,1
021panisk-asp-bilab-low-st-NA-NA-NA-NA-NA,panisk,1.68,2.062,0.219,12,0.0608202344711519,1
021panisk-asp-bilab-low-st-NA-NA-NA-NA-NA,panisk,1.68,2.062,0.237,13,0.0986518240313116,1
021panisk-asp-bilab-low-st-NA-NA-NA-NA-NA,panisk,1.68,2.062,0.255,14,0.14602899493885,1
021panisk-asp-bilab-low-st-NA-NA-NA-NA-NA,panisk,1.68,2.062,0.273,15,0.180786848514737,1
021panisk-asp-bilab-low-st-NA-NA-NA-NA-NA,panisk,1.68,2.062,0.291,16,0.165550355110962,1
021panisk-asp-bilab-low-st-NA-NA-NA-NA-NA,panisk,1.68,2.062,0.31,17,0.165550355110962,1
021panisk-asp-bilab-low-st-NA-NA-NA-NA-NA,panisk,1.68,2.062,0.328,18,0.165550355110962,1
021panisk-asp-bilab-low-st-NA-NA-NA-NA-NA,panisk,1.68,2.062,0.346,19,0.165550355110962,1
021panisk-asp-bilab-low-st-NA-NA-NA-NA-NA,panisk,1.68,2.062,0.364,20,0.165550355110962,1
021time-asp-alv-high-nst-NA-NA-NA-NA-NA,time,2.138,2.458,0.015,1,-0.139407561236119,1
021time-asp-alv-high-nst-NA-NA-NA-NA-NA,time,2.138,2.458,0.03,2,-0.153900520355019,1
021time-asp-alv-high-nst-NA-NA-NA-NA-NA,time,2.138,2.458,0.046,3,-0.160715668046607,1
021time-asp-alv-high-nst-NA-NA-NA-NA-NA,time,2.138,2.458,0.061,4,-0.149994638837471,1
021time-asp-alv-high-nst-NA-NA-NA-NA-NA,time,2.138,2.458,0.076,5,-0.135596609277426,1
021time-asp-alv-high-nst-NA-NA-NA-NA-NA,time,2.138,2.458,0.091,6,-0.123645865249936,1
021time-asp-alv-high-nst-NA-NA-NA-NA-NA,time,2.138,2.458,0.107,7,-0.107413463211775,1
021time-asp-alv-high-nst-NA-NA-NA-NA-NA,time,2.138,2.458,0.122,8,-0.0779024394260567,1
021time-asp-alv-high-nst-NA-NA-NA-NA-NA,time,2.138,2.458,0.137,9,-0.0497010961117788,1
021time-asp-alv-high-nst-NA-NA-NA-NA-NA,time,2.138,2.458,0.152,10,-0.00798171126488863,1
021time-asp-alv-high-nst-NA-NA-NA-NA-NA,time,2.138,2.458,0.168,11,0.00793779529578093,1
021time-asp-alv-high-nst-NA-NA-NA-NA-NA,time,2.138,2.458,0.183,12,0.0271464244002793,1
021time-asp-alv-high-nst-NA-NA-NA-NA-NA,time,2.138,2.458,0.198,13,0.0526972149895224,1
021time-asp-alv-high-nst-NA-NA-NA-NA-NA,time,2.138,2.458,0.213,14,0.0786566608991183,1
021time-asp-alv-high-nst-NA-NA-NA-NA-NA,time,2.138,2.458,0.229,15,0.0993608577913628,1
021time-asp-alv-high-nst-NA-NA-NA-NA-NA,time,2.138,2.458,0.244,16,0.112750470498582,1
021time-asp-alv-high-nst-NA-NA-NA-NA-NA,time,2.138,2.458,0.259,17,0.124578698430394,1
021time-asp-alv-high-nst-NA-NA-NA-NA-NA,time,2.138,2.458,0.274,18,0.14484166062868,1
021time-asp-alv-high-nst-NA-NA-NA-NA-NA,time,2.138,2.458,0.29,19,0.148275810481181,1
021time-asp-alv-high-nst-NA-NA-NA-NA-NA,time,2.138,2.458,0.305,20,0.148275810481181,1
021tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.713,1.945,0.011,1,-0.0913734677803339,1
021tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.713,1.945,0.022,2,-0.121714305428876,1
021tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.713,1.945,0.033,3,-0.109907083929324,1
021tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.713,1.945,0.044,4,-0.100102920413868,1
021tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.713,1.945,0.055,5,-0.0853201584433975,1
021tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.713,1.945,0.066,6,-0.0635809784213552,1
021tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.713,1.945,0.077,7,-0.039442766713382,1
021tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.713,1.945,0.088,8,-0.0175271768527617,1
021tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.713,1.945,0.099,9,-0.000377203468363003,1
021tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.713,1.945,0.11,10,0.00890677989577899,1
021tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.713,1.945,0.121,11,-0.00116080520944429,1
