filename,interval_label,start,end,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,PC1,PC2,cluster
007maler-nasal-bilab-low-nst-NA-NA-NA-NA-NA,maler,1.81,2.1,-0.0720383396726097,-0.0718778823271495,-0.0718778823271495,-0.06760826376902,-0.0638309196809197,-0.061880631055577,-0.0560140687829663,-0.0472998127234148,-0.0305650350069226,-0.00989993144967907,0.00983245977041419,0.0302902497779168,0.0273565519339086,0.0508508300897704,0.0868771806534621,0.119638067346847,0.150301637648097,0.164163432551554,0.172932859371991,0.178459009061715,0.104713835509513,0.147098797850625,1
007melet-nasal-bilab-high-nst-NA-NA-NA-NA-NA,melet,2.13,2.44,-0.0443786039378178,-0.057727888403763,-0.0689780559777075,-0.076110739788191,-0.0670988762504979,-0.0746848329593615,-0.0591453931995946,-0.043617770200693,-0.0302431668896575,-0.00670291905830151,0.00667192052979558,0.0215403826921402,0.0604968141832568,0.0812043090685878,0.0965543941673944,0.0984781952344893,0.0949180518377895,0.0868793350358572,0.0738794435706393,0.0738794435706393,0.0120108932929076,0.0707423509765139,1
007minus-nasal-bilab-high-nst-NA-NA-NA-NA-NA,minus,1.919,2.22,-0.223355472992553,-0.201475468287479,-0.183597531672102,-0.163908926104953,-0.140328181856032,-0.12740329990924,-0.105323598661735,-0.0730687783011288,-0.0450027185258617,-0.0069565118313652,0.0069231292232237,0.0125010324190109,0.00984593959845258,0.0178830125322558,0.0172560050113555,0.0172560050113555,0.0172560050113555,0.0172560050113555,0.0172560050113555,0.0172560050113555,0.030465515618955,-0.22832362869748,1
007morgen-nasal-bilab-low-nst-NA-NA-NA-NA-NA,morgen,1.752,2.02,-0.0345712469146416,-0.0436129235856595,-0.0440090324512311,-0.0451692448181886,-0.0470918888832611,-0.0449737518443735,-0.0441273226701498,-0.0400533471599861,-0.0319903226851556,-0.0159911766056501,0.0158158679702368,0.0540475215516079,0.0874023795031281,0.123353645122455,0.160520728481881,0.184984554361607,0.201947335099743,0.213954111145538,0.225271104184357,0.247930134799656,0.190958051920634,0.275751024706238,1
007nOle-nasal-alv-low-nst-NA-NA-NA-NA-NA,nOle,2.316,2.573,-0.0673775897275387,-0.0664309673181621,-0.0718449856622514,-0.0650638823327401,-0.0500256232903815,-0.0504526328813497,-0.0447159329709374,-0.0365188774290375,-0.0231129851179838,-0.00295885868302866,0.00295280270533928,0.0151683946507064,0.0334499674336706,0.0585075452302159,0.0779780620947134,0.106148874745743,0.0910124427284413,0.123888426150179,0.157650124327068,0.188607985631294,0.0518470871695053,0.126746526863645,1
007pEre-asp-bilab-low-nst-NA-NA-NA-NA-NA,pEre,2.18,2.456,0.0149771698153909,0.000263331539679016,-0.042047451650905,-0.065799291709287,-0.0823981158364079,-0.0870207633086525,-0.0803064945064449,-0.0666440701933233,-0.0688258421920053,-0.0445179619957879,-0.0178734232841522,-0.000263379613705191,0.0444542491890903,0.0725224302239622,0.109565863475888,0.137197056461948,0.173402062216997,0.203856928370431,0.243579507382461,0.263366467687915,0.166518897289523,0.269928318706939,1
007sympatisk-asp-bilab-low-st-NA-NA-NA-NA-NA,sympatisk,2.013,2.321,-0.0151590541250887,-0.0284494225621585,-0.0643244658207841,-0.0891028616183544,-0.093337031572004,-0.0850561403156929,-0.0782950643697361,-0.0655767495369644,-0.0384003043580389,-0.0124564946170021,0.012349862969456,0.0361038048372448,0.0588815812449072,0.0704593397145384,0.0686992677315012,0.064904074377726,0.064904074377726,0.064904074377726,0.064904074377726,0.064904074377726,-0.0182979172899214,0.0503160356442355,1
007tOrne-asp-alv-low-nst-NA-NA-NA-NA-NA,tOrne,2.848,3.16,-0.0448253628589003,-0.106241559766309,-0.127412730277527,-0.134755639956334,-0.128053076908481,-0.115088124152923,-0.101207050934414,-0.0843042915023907,-0.0587160484874359,-0.0206855879771402,0.0203931823880458,0.0536402222447947,0.0668720203953757,0.0905916402444613,0.111461790638456,0.124228593193718,0.152716641589408,0.165647717601252,0.167068115819124,0.121941658864649,0.194483458882811,0.0692516321999007,1
007timian-asp-alv-high-st-NA-NA-NA-NA-NA,timian,2.379,2.719,0.0401929217737292,0.0401929217737292,0.0401929217737292,0.0308637744927909,-0.0037161922073849,-0.022481680311981,-0.0235911332237664,0.0037066443749269,0.0146422135691843,0.0354552818162691,0.0443149423485999,0.0321604864269793,0.0146657236026308,-0.00992627044247837,-0.0356261366123905,-0.0780502754225155,-0.0928352941329223,-0.115087943855605,-0.132591785607922,-0.144115829059507,-0.466533548900063,-0.0392211089550478,2
007torsken-asp-alv-low-nst-NA-NA-NA-NA-NA,torsken,1.936,2.26,-0.0450042638269042,-0.0972822373687407,-0.119642625592002,-0.130194774314924,-0.111770769008017,-0.0832331607264694,-0.046459066700655,-0.0130792292180584,-0.0646123947976096,-0.0204432204599272,0.01296171966239,0.0302176431859567,0.0469604314849131,0.0632163806971069,0.0790099063153154,0.0943637140994072,0.109298952280954,0.12383534744213,0.140531970602651,0.120987984358091,0.0963651043999098,0.0493031953709642,1
007tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.864,2.063,-0.0225762992477978,-0.0225762992477978,-0.0225762992477978,-0.0225762992477978,-0.0225762992477978,-0.00634434950218956,-0.00781078501624068,-0.0152088576140463,-0.0224274632110103,-0.0167743304358669,0.00631657190333872,0.0128806383484786,0.0126621308172137,0.0396047334598194,0.0747895824209044,0.0724377966339595,0.0675250135870763,0.0578801321039111,0.0578174522539759,0.0578174522539759,-0.119511862466692,0.114951882002977,1
009Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,2.745,3.02,-0.156785733214141,-0.170890347605822,-0.168724142360263,-0.159652425209964,-0.141294458238403,-0.111729659946903,-0.0821026555873473,-0.0558509752752659,-0.0367549905220305,-0.0145468923834443,0.0144016770760541,0.0427527263322199,0.0565574624839246,0.0987318376939455,0.101589506914577,0.0954598604038308,0.0904729571139473,0.0806871595891345,0.0681225813737323,0.0521384156738308,0.130304651614511,-0.0997992062500166,1
009bager-unasp-bilab-low-nst-NA-NA-NA-NA-NA,bager,2.591,2.853,-0.147773522828131,-0.219116483512657,-0.214699154836287,-0.202964915875908,-0.178237072763927,-0.158744502967847,-0.127490596703975,-0.0888657140280935,-0.0542054926479166,-0.0159682277759501,0.0157934192027554,0.0480379573263376,0.0848043952008599,0.111112284816782,0.132259060897957,0.153199780210386,0.150836972030745,0.139911853756825,0.117347308099482,0.0878990813637845,0.28987643058663,-0.0956413475146278,1
009basen-unasp-bilab-low-nst-byen-unasp-bilab-high-st,basen,2.193,2.525,-0.0705935787759999,-0.135650227722394,-0.15482957201173,-0.155787719692298,-0.152992010938774,-0.149298862436539,-0.135689773673369,-0.0923760118737895,-0.0466087458377602,-0.0135158110235966,0.013390363215815,0.0775419424706731,0.138766715065418,0.194087094359501,0.244437663879283,0.290555344077361,0.333030441059648,0.345655506224061,0.320678304670389,0.302183159456761,0.54851602506094,0.251063313930148,1
009bide-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bide,2.791,3.101,-0.197144989760259,-0.196580154513372,-0.199155261843485,-0.194423708962626,-0.183542606455156,-0.160544065817534,-0.141034002428512,-0.109841620538321,-0.0672861040477348,-0.0150406945639426,0.0148855055990275,0.0185419800994419,0.0185419800994419,0.0185419800994419,0.0185419800994419,0.0185419800994419,0.0185419800994419,0.0185419800994419,0.0185419800994419,0.0185419800994419,0.0749508778111199,-0.249182436244737,1
009bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,2.254,2.45,-0.086670014114793,-0.086670014114793,-0.0874915438930577,-0.0876292757783963,-0.0833666235526595,-0.0701261806599963,-0.0586250114684328,-0.0481115725195713,-0.0333997811095026,-0.0116384801744259,0.0115453413299266,0.0372227526649894,0.0648651477606818,0.085759635172483,0.105738578693792,0.130950936069697,0.130950936069697,0.130950936069697,0.130950936069697,0.130950936069697,0.10620287433122,0.0907116511302113,1
009dalen-unasp-alv-low-st-NA-NA-NA-NA-NA,dalen,2.016,2.333,0.084223519917294,0.0528039054316927,0.0569147852134871,0.0689007477582633,0.0902833849317549,0.0931388597338151,0.07367257985698,0.0535407782239995,0.0327127947096066,0.0111397590566468,-0.0112264443978318,-0.0344384856217136,-0.0585541649269645,-0.0836370813792094,-0.109763893107478,-0.136999584828363,-0.165436607433671,-0.195171022713084,-0.234528364492091,-0.269965765669203,-0.736245944090618,-0.0740534672841165,2
009fornyet-nasal-alv-high-st-NA-NA-NA-NA-NA,fornyet,3.022,3.387,-0.168001864370449,-0.160405067649361,-0.135906303446982,-0.119225635922235,-0.103246480722258,-0.0820765041024681,-0.0504240663061284,-0.0354232863708402,-0.0208261431426409,-0.00660739408994609,0.00724364147195742,0.0207464806058755,0.0179437270363128,0.028311933118485,0.0315640803988644,0.0210617992496274,0.0177727302605649,0.00919989171463585,0.00657727081738159,0.00657727081738159,-0.0493358134361918,-0.151537523105324,1
009mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.961,2.201,-0.178410292854851,-0.169313003526177,-0.159947139713316,-0.15286228868144,-0.135597337071796,-0.118562034608573,-0.0962124423175684,-0.066896933581259,-0.0434904078168902,-0.0127242170298926,0.0126129729815524,0.0126129729815524,0.0126129729815524,0.0126129729815524,0.0126129729815524,0.0126129729815524,0.0126129729815524,0.0126129729815524,0.0126129729815524,0.0126129729815524,-0.00638846231253313,-0.19460049201874,1
009nabo-nasal-alv-low-nst-NA-NA-NA-NA-NA,nabo,2.193,2.5,-0.249774570496523,-0.224753139068936,-0.196857422746918,-0.171898924816041,-0.137305832507527,-0.103149537186842,-0.0735547486832553,-0.0450005982583908,-0.0133643419266353,-0.00645610306392882,0.00642734047702658,0.0385379896711757,0.084872922458216,0.127493156331428,0.166899891228133,0.154523009786573,0.141437159015699,0.14991604222988,0.151104543305128,0.151104543305128,0.283734399396553,-0.0611306130803835,1
009nuet-nasal-alv-high-st-NA-NA-NA-NA-NA,nuet,2.03,2.263,-0.131105076815677,-0.11786334965536,-0.0964766791298191,-0.0840477688794133,-0.0769039122639687,-0.074733650734189,-0.0612871483030577,-0.0376408166941589,-0.0222633826723766,-0.00730314973702355,0.00726636616778988,0.0214594581821906,0.03528963938277,0.0487793973258747,0.0587466889902155,0.0549973835376049,0.0524275828119877,0.0500842343165018,0.044608016125855,0.0458059170931599,-0.0226308575636887,-0.042505743177435,1
009torsken-asp-alv-low-nst-NA-NA-NA-NA-NA,torsken,2.093,2.418,0.0370783906245442,0.0127412350855423,0.0141997528581852,0.0329866792682545,0.0514412780802084,0.0613980276310952,0.0998097716548901,0.102432482006082,0.0562289260561509,0.0227059748005156,-0.0128547633302243,-0.0506710896407787,-0.0910183839018088,-0.134197914201965,-0.180591214856516,-0.230628758354598,-0.28485935357315,-0.34392344663478,-0.404089327324328,-0.450421073733128,-0.933793487598217,-0.329653097251154,2
009tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.836,2.041,-0.0495926437881196,-0.0495926437881196,-0.0539028888079711,-0.050478676944476,-0.0383581499307111,-0.0307002190454714,-0.0184815764894713,-0.0139341293742704,-0.0103248263942696,-0.0078184376150389,0.0242451300451131,0.0544376249171284,0.0829440768472384,0.0691520318449625,0.0468237943870417,0.0286961924952048,0.00777629521812649,0.00777629521812649,0.00777629521812649,0.00777629521812649,-0.148705063504468,0.00357874469628996,1
010Nilen-nasal-alv-high-st-NA-NA-NA-NA-NA,Nilen,2.189,2.518,-0.159909445128091,-0.0988511548334497,-0.0380790308556654,-0.00390767254095727,0.038482661861662,0.0631845418900679,0.0795769608187598,0.0726521538774803,0.054368257846244,0.0365396653509631,0.0243390317950209,0.013970200915287,0.0060291060769554,0.0010956536785399,-0.00109648640436616,-0.0218748507682385,-0.0350412413705997,-0.0558367520371571,-0.0713941402964031,-0.0943965817795859,-0.35064858533896,-0.0851212289862911,2
010Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,1.924,2.15,-0.170392691615259,-0.167535399945897,-0.147896118642832,-0.12907303366654,-0.122931594522624,-0.125302256105947,-0.0861074801740823,-0.0564302421579056,-0.0375166632690797,-0.0137494696544039,0.0136196677165769,0.0400502772943162,0.0635396524394039,0.0535322212888198,0.0656346029904656,0.0674935022628503,0.0607538553449344,0.0685197979313026,0.0803520523577558,0.067630781891749,0.0869178252193489,-0.0995622508195033,1
010bagud-unasp-bilab-low-st-NA-NA-NA-NA-NA,bagud,1.987,2.324,-0.011466930531897,-0.0642046735230666,-0.0643003254845457,-0.0644568756373688,-0.00640904235443854,0.0542406144358996,0.0544082360954053,0.0594604715109923,0.0564962724337841,0.0495738115795858,0.0299340680550024,0.014913025736306,0.00641229416368132,0.00218411039657211,-0.00610565828358064,-0.00127006432615064,0.0012689472191719,-0.0634746796801255,-0.0925340104489797,-0.0925340104489797,-0.329804350446693,-0.0683840715170513,2
010bilen-unasp-bilab-high-st-NA-NA-NA-NA-NA,bilen,2.232,2.538,-0.0519338115796572,-0.0506152967753366,-0.0380798691352585,-0.00599633911426052,0.0233032135789308,0.0434428982007779,0.0444899525516136,0.0384569035932648,0.0236999381445659,0.0321810790591666,0.0309646322759966,0.0218343495746415,0.0101176728417309,0.00597151938066931,-0.0120534764227603,-0.0240196391604088,-0.0524348775920876,-0.090100538338498,-0.174456238108811,-0.210504887654638,-0.427826372082877,-0.113928676376711,2
010bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,2.047,2.324,-0.470101876957839,-0.424213403792581,-0.405127233465321,-0.370738180845758,-0.327971771734756,-0.262549316630907,-0.194241098756396,-0.123413716092581,-0.0744978941705499,-0.0201690164832342,0.0198909348202094,0.0676555739759525,0.0935162501985151,0.109330458003296,0.148382359938426,0.171300556864929,0.20177461138397,0.232045371009298,0.230776842963711,0.163360287179756,0.665822209267622,-0.351496949304386,1
010byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.909,2.28,-0.320382198089013,-0.338826220046326,-0.379477591610577,-0.402124697918288,-0.350928783732444,-0.303217709821585,-0.216574556543123,-0.147276260303695,-0.0826793349343341,-0.0174889065295674,0.0172794359977473,0.071349499774415,0.111131526549477,0.16075981159,0.175054431953903,0.187353894553199,0.163306454156988,0.149525188645075,0.122319098633645,0.122319098633645,0.591719557498258,-0.350684032603716,1
010dagen-unasp-alv-low-st-NA-NA-NA-NA-NA,dagen,1.93,2.16,-0.215167989710924,-0.158602196958343,-0.135170093673421,-0.106743189303635,-0.0805278640701936,-0.0562142416988997,-0.0351502904032398,-0.0162009958534811,-0.00543101444151322,0.00195057723565751,0.0104667642990819,0.00391784507338853,-0.0019532180593627,0.0155973282392956,0.0566126971946876,0.0665412432348005,0.075150245833886,0.0638053767876694,0.0597330107281152,0.0551563387733575,0.0102483755854966,-0.0857983935132797,1
010damen-unasp-alv-low-nst-NA-NA-NA-NA-NA,damen,2.537,2.855,-0.321543501449977,-0.339468201779965,-0.364973300774856,-0.330461974154017,-0.270065897612557,-0.226544913842993,-0.177158009140085,-0.133685713242191,-0.0814260361584772,-0.0149904024834558,0.0148362442952092,0.0722433943217035,0.133439354667984,0.166043538249555,0.187777251274258,0.21593158341643,0.229247075390427,0.243767731059556,0.245482026011263,0.217180282929767,0.646403009109103,-0.185790846785641,1
010dele-unasp-alv-high-nst-NA-NA-NA-NA-NA,dele,1.739,2.004,-0.319262343245939,-0.362516129782629,-0.348334736407479,-0.315872609222514,-0.273675715693331,-0.224066580938105,-0.150319042757316,-0.112033219439126,-0.0762240493864485,-0.0253307796068891,0.0248936862623621,0.0686054923913725,0.106441661439278,0.143349995203075,0.165864759727032,0.185985928555316,0.19035432207296,0.193392287885196,0.185775190822083,0.154464888931434,0.553037998453734,-0.24585475421502,1
010doven-unasp-alv-low-nst-NA-NA-NA-NA-NA,doven,1.785,2.052,-0.352394297785915,-0.326788933759148,-0.294091251620487,-0.244291579064761,-0.205429691924848,-0.159484163363386,-0.128903560043165,-0.0976693392598067,-0.0615971949988199,-0.011393797525095,0.0113045187390728,0.0501218437898962,0.083748305566866,0.120519187865982,0.157373397431472,0.184241614642017,0.222145639825207,0.232046455445415,0.221418338579378,0.210914966914616,0.511714767840486,-0.135420170531999,1
010due-unasp-alv-high-nst-mOge-nasal-bilab-low-nst,due,2.406,2.654,-0.241965410005494,-0.233752953465367,-0.226939054556886,-0.219585858467628,-0.198805512473657,-0.179139440878536,-0.150814198439173,-0.112114863120918,-0.0696775265625399,-0.0305868553900723,0.0299518178394845,0.077663832629803,0.124654371556148,0.150878565997876,0.186702551009132,0.223138554058864,0.249156711581651,0.245696346220921,0.219684376217856,0.178900222801785,0.498324578496936,-0.0229482097199969,1
010forneden-nasal-alv-high-nst-NA-NA-NA-NA-NA,forneden,2.232,2.48,-0.0529153213914698,-0.114582061785201,-0.12548588155574,-0.122906710622729,-0.118417475796912,-0.110594885053146,-0.106641036215023,-0.0904244773318549,-0.0567850654908179,-0.0198450744472575,0.0195757942967936,0.0677532230795918,0.116622804246292,0.173590369586963,0.225896954700244,0.256412013428964,0.283849546576492,0.277769533284456,0.25303378421643,0.213138858502527,0.403783983244237,0.222303265826338,1
010mOge-nasal-bilab-low-nst-due-unasp-alv-high-nst,mOge,2.56,2.852,-0.534245706050389,-0.504488241518343,-0.475471258435468,-0.422229941010805,-0.367870184807566,-0.302951831785348,-0.231029538922103,-0.173747048544754,-0.124035081099271,-0.0397633145277428,0.0386966970587408,0.0973640717917027,0.14786679250474,0.199808113224745,0.244809726258241,0.282876599561478,0.320404827566043,0.362408288366763,0.364775893509449,0.337932410488762,1.00368011022171,-0.278722981582449,1
010melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,1.949,2.17,-0.185110858855373,-0.156038054472659,-0.119582613824949,-0.0942331190989652,-0.0780589895451203,-0.0547120824929829,-0.0337940351710138,-0.0122634357591916,0.0151829925976353,0.0205467944529317,0.0323513440679677,0.0307663177175067,0.00266209248157155,-0.00266701371507993,0.0212559936374831,0.0280817824326041,0.0284514202394258,0.0163723581784744,0.00556114325144219,-0.00549601850243929,-0.0873759313971644,-0.13529091312458,1
010morgen-nasal-bilab-low-nst-NA-NA-NA-NA-NA,morgen,1.489,1.736,-0.107555731325843,-0.205365442022129,-0.198546339187006,-0.197134336200503,-0.195005756129161,-0.176416313944631,-0.136369579117017,-0.0947860476857325,-0.0546571206968408,-0.017681249012726,0.017467173785846,0.0663473874401247,0.123489583814748,0.172443471867704,0.228220322735986,0.280192626944753,0.313950857924773,0.366542444990826,0.406565652860503,0.437907812249772,0.653178538668851,0.221110031976708,1
010nOlen-nasal-alv-low-st-NA-NA-NA-NA-NA,nOlen,1.95,2.26,-0.303805593102055,-0.259760228691427,-0.188456043912857,-0.118825540860484,-0.0725381644306118,-0.0327421831953287,-0.0105467626409175,0.00616546192941021,0.00338913278817117,0.00352161187263528,-0.0147577122728988,-0.00339711318087203,0.00631055778391829,0.0145857112385475,0.0179618465034643,0.0278440028397818,0.0230248936844805,0.0169054783543319,0.00664679003677258,-0.0129409182114984,-0.0368760194761737,-0.231903429152537,1
010normen-nasal-alv-low-st-NA-NA-NA-NA-NA,normen,1.712,2.041,-0.302621601805957,-0.257842505252876,-0.17871422637931,-0.0977086290386431,-0.0536083526458911,-0.0408660100269608,-0.0027054059734054,0.0129214430392924,0.0027003421700605,-0.0250252705438369,-0.00536658068608457,0.0207641848936458,0.036898964547118,0.0436809159643826,0.0461147796689017,0.0378879321290792,0.0207708189507021,0.00993956163504724,-0.00542875937963943,0.00716068092394313,-0.0318312465334538,-0.210062933792552,1
010pEre-asp-bilab-low-nst-NA-NA-NA-NA-NA,pEre,2.211,2.501,-0.30175806976748,-0.320610951751162,-0.265598726022781,-0.235130991587345,-0.252673582353301,-0.242775304631597,-0.188984841010472,-0.139261017495642,-0.0825283516747011,-0.0297121970046888,0.0291126043201736,0.0762440603844806,0.130665317958848,0.181554813413343,0.232223645327447,0.27902237244203,0.320020062019618,0.334014400161661,0.315209862564454,0.254265725848047,0.711621244812208,-0.0131024248500815,1
010panisk-asp-bilab-low-st-NA-NA-NA-NA-NA,panisk,1.73,2.065,-0.096621901876213,-0.096621901876213,-0.0818494107223878,-0.0373778710115789,-0.0529925609069453,-0.00845716242881277,0.00840787483608335,0.0287983919226923,0.013257859469861,0.0272966370171202,0.0488256493244503,0.0412332629428,0.0370440536662505,0.0351207051703726,0.0378130635068641,0.0221548986570341,-0.0321680063774715,-0.0413071321531745,-0.0413071321531745,-0.0413071321531745,-0.215605638814351,-0.0890203843714448,1
010pita-asp-bilab-high-nst-NA-NA-NA-NA-NA,pita,2.473,2.72,-0.129131209097863,-0.135223090800847,-0.14169743384125,-0.116947680081332,-0.121323791124183,-0.101800061782816,-0.076757875709565,-0.0478596324500814,-0.0224905989611504,-0.0117456458766761,0.0116507908935215,0.0342183802819423,0.0560195690452097,0.0770929601585335,0.0974801272442119,0.117213711213471,0.136340437583656,0.125459348746693,0.0796750794719731,0.0370328177860813,0.119179548524933,-0.0235132108600193,1
010poolen-asp-bilab-high-nst-NA-NA-NA-NA-NA,poolen,1.973,2.272,-0.220872280940923,-0.218638110948504,-0.221061554659127,-0.193088923924066,-0.209462364780745,-0.201039826974788,-0.166385324663359,-0.136184169743733,-0.0721810594901363,-0.0105387698169911,0.0104623429163852,0.0328501230713443,0.0784158258634816,0.100034917445667,0.101800479834674,0.115665897127921,0.124883763543599,0.122289549218972,0.111175458387074,0.0957371060809228,0.297050001274175,-0.15390229140336,1
010sympatisk-asp-bilab-low-st-NA-NA-NA-NA-NA,sympatisk,1.846,2.151,-0.143397486503954,-0.125831938049136,-0.0712553673289161,-0.0655163572298581,-0.0660842420640197,-0.0374803286376137,-0.0161720164455627,0.00149550293850752,0.0077845099288694,-0.0157719532355194,-0.0130622218095695,-0.00149705479110036,0.0121405297621079,0.0245269106899094,0.0327923373042426,0.0314960679654291,0.0504724089335113,0.0504724089335113,0.0504724089335113,0.0504724089335113,-0.0780204727978335,-0.0290942008641158,1
010tier-asp-alv-high-st-NA-NA-NA-NA-NA,tier,1.982,2.195,-0.0421827361310482,-0.0585706639978498,-0.0339981960520484,-0.0157327685887782,-0.00966602651862687,-0.000663385766279869,0.000663080865795703,-0.00220276474058896,0.0058030370539345,0.0133112817996271,0.0235319377209391,0.0371174860873252,0.0397566973723501,0.0310627336628794,0.0268556451824685,0.0143172573897538,0.00368012321347346,-0.00259775217583053,-0.0154465897858935,-0.026498442503437,-0.22568359214214,0.00533836264117517,1
010timian-asp-alv-high-st-NA-NA-NA-NA-NA,timian,2.125,2.458,0.0411871037995815,0.06672153930917,0.062246033960999,0.0639392356895668,0.0643899817538687,0.0427539718411299,-0.00737763601735622,0.0260635685188845,0.0400109303825196,0.0290872600837026,0.00734010022243894,-0.0140862907999784,-0.0332853056384673,-0.051924006843259,-0.0756972143612189,-0.0884552013220602,-0.0915758639853007,-0.0957217200518936,-0.138354648608325,-0.194033936993611,-0.562633180106848,0.00180647386899523,2
010tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.946,2.131,-0.231202796755818,-0.250810103471377,-0.231561768431914,-0.202302973556799,-0.175556916411264,-0.151470776287573,-0.125501880023979,-0.094359809329181,-0.058263178864711,-0.0190170244785902,0.0187696075421546,0.0547019560424481,0.084522176800732,0.10111029610866,0.112641034681539,0.12536949470718,0.134565375457064,0.129506849684943,0.1086234018434,0.0983707311047184,0.288632382395803,-0.151204105632682,1
014bide-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bide,2.448,2.729,-0.130024521975596,-0.159806838729557,-0.154042252390257,-0.155253552760169,-0.143957734206008,-0.129356850905901,-0.112892888641399,-0.0868516983549381,-0.0534808974684128,-0.0201362753911535,0.0198590896455288,0.0630084939255237,0.109937664728285,0.141769347563852,0.177131999889951,0.200312071615761,0.218334369730484,0.228796242411627,0.216050794882302,0.190771954908817,0.3643877258026,0.0897978129264854,1
014melet-nasal-bilab-high-st-NA-NA-NA-NA-NA,melet,1.937,2.163,-0.21799437651355,-0.186017874013363,-0.160956753428701,-0.154228629801408,-0.14164791975324,-0.112449986451288,-0.0847796715077064,-0.0584957786836794,-0.0334824523595833,-0.00963729984050251,0.0131376099117466,0.0349201460889533,0.0480911954793271,0.0526206141478669,0.0748289950615742,0.0713505589846645,0.0611071004526015,0.0467511840653101,0.0285173048350096,0.00957334898957237,0.0746181316909278,-0.167113523479899,1
014mine-nasal-bilab-high-nst-dine-unasp-alv-high-nst,mine,1.673,1.892,-0.113493789184142,-0.102913180099157,-0.0881070439740716,-0.0759056292829743,-0.0662038009155707,-0.0636411666086495,-0.0605756403868772,-0.0448981431048407,-0.0344808347137991,-0.0101216822085481,0.0100511648036395,0.0283029745744594,0.053936438494339,0.074142018007678,0.0948379031277014,0.111337199218235,0.124411400898259,0.134997767577696,0.143223589854689,0.154075618942375,0.100648744535832,0.0874782067834744,1
014minus-nasal-bilab-high-nst-NA-NA-NA-NA-NA,minus,1.958,2.372,-0.336705115115291,-0.310223632806687,-0.274135303263215,-0.232381492269466,-0.179559815495218,-0.165187371881719,-0.123023339507804,-0.0584060828998739,-0.0277327618483374,-0.00438111231195429,0.0144375020853244,0.00483388945737058,0.00436784821406363,0.00436784821406363,0.00436784821406363,0.00436784821406363,0.00436784821406363,0.00436784821406363,0.00436784821406363,0.00436784821406363,0.104973887118746,-0.39167218518629,1
014nuet-nasal-alv-high-st-NA-NA-NA-NA-NA,nuet,1.995,2.33,-0.247710323225555,-0.187622123152819,-0.129964854995864,-0.121034792523841,-0.132885955325335,-0.0946590768444586,-0.0588946492626697,-0.0253259646686301,0.00627429575934135,0.0361041600555063,0.0637885099811416,0.078790155537903,0.0788244782484048,0.0818123240801298,0.0777673456021198,0.0697421282582159,0.0571273529466779,0.0320210370241727,-0.00630170197023095,-0.0386543196557076,0.0251117000107147,-0.179287033392007,1
014pEne-asp-bilab-low-nst-NA-NA-NA-NA-NA,pEne,2.234,2.449,0.00189602623564728,0.00189602623564728,-0.00189852132064404,-0.0236886344164281,-0.0485509867214074,-0.0673624566769822,-0.0738906540150768,-0.0658489207024243,-0.0513743341107684,-0.0443529353719998,-0.0314684126309602,-0.0106908911128106,0.0125842606538955,0.0367227651597517,0.0623106362244776,0.0806077576101492,0.0919133135838612,0.113845455393279,0.138340728720315,0.170594675721558,-0.0158144564897998,0.192518016403282,1
014pinlig-asp-bilab-high-nst-NA-NA-NA-NA-NA,pinlig,1.783,2.11,-0.147774668315329,-0.147774668315329,-0.147774668315329,-0.131494793570161,-0.0825354850020675,-0.0502171347597319,-0.0201771246680371,0.00494876698123011,0.0120577452511942,0.0503925119826617,0.0599124594190745,0.0485045418119724,0.0334488288005434,0.0211692403924074,0.0484723664745981,0.0366932005692668,0.0139053823288114,-0.00496580080650124,-0.0264399060144537,-0.0520810803447752,-0.0972584562687002,-0.167801591743002,1
014poolen-asp-bilab-high-nst-NA-NA-NA-NA-NA,poolen,2.857,3.235,-0.0966851953955484,-0.130605507275023,-0.112301040207563,-0.101426457494869,-0.0817733800650976,-0.0635331710465554,-0.0476324845133222,-0.0322528566548378,-0.00886638705462114,0.0163004161773454,0.0367747596898357,0.0506029957621849,0.0592015224880543,0.0594906499005359,0.0556003726148151,0.0495011913090033,0.0398167668858622,0.0294420003407698,0.00881222946796389,-0.0317445783009315,-0.0575407939997929,-0.0876536948314021,1
